image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_bias_applied,valence_class,arousal_class,quadrant,valence_z,arousal_z,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0169_normal.png,normal_grey,texture_0169_normal.png,0.04218749999999999,-0.00732421875,0.2439697265625,0.2017822265625,0.1942138671875,0.2015380859375,0.05,high,low,high_low,-0.5518850526074106,-0.3428929273988288,-0.22075402104296424,-0.13715717095953153,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0170_normal.png,normal_grey,texture_0170_normal.png,0.03974609374999999,-0.001220703125,0.2658203125,0.22607421875,0.2203369140625,0.2215576171875,0.05,high,low,high_low,-1.1185263900438942,1.535495921653847,-0.4474105560175577,0.6141983686615389,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0171_normal.png,normal_grey,texture_0171_normal.png,0.04365234374999999,-0.0081787109375,0.2493408203125,0.2056884765625,0.1983642578125,0.20654296875,0.05,high,low,high_low,-0.21190025014552047,-0.6058673662662034,-0.0847601000582082,-0.24234694650648136,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0172_normal.png,normal_grey,texture_0172_normal.png,0.04206542968749999,-0.0062255859375,0.2747314453125,0.232666015625,0.2255859375,0.2318115234375,0.05,high,low,high_low,-0.5802171194792348,-0.0047829345693471605,-0.23208684779169392,-0.0019131738277388642,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0173_normal.png,normal_grey,texture_0173_normal.png,0.04291992187499999,-0.0084228515625,0.2500732421875,0.2071533203125,0.1993408203125,0.207763671875,0.05,high,low,high_low,-0.38189265137646555,-0.6810029202283104,-0.15275706055058622,-0.2724011680913242,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0174_normal.png,normal_grey,texture_0174_normal.png,0.04548339843749999,0.0025634765625,0.266796875,0.2213134765625,0.2203369140625,0.2177734375,0.05,high,high,high_high,0.2130807529318422,2.7000970080665065,0.08523230117273688,1.0,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0175_normal.png,normal_grey,texture_0175_normal.png,0.04438476562499999,-0.00537109375,0.255322265625,0.2109375,0.2054443359375,0.2108154296875,0.05,high,low,high_low,-0.04190784891457541,0.25819150429802745,-0.016763139565830164,0.10327660171921098,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0176_normal.png,normal_grey,texture_0176_normal.png,0.04023437499999999,-0.00634765625,0.2542236328125,0.2139892578125,0.2059326171875,0.2122802734375,0.05,high,low,high_low,-1.0051981225565974,-0.042350711550400676,-0.4020792490226389,-0.01694028462016027,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0177_normal.png,normal_grey,texture_0177_normal.png,0.04548339843749999,-0.0057373046875,0.2783935546875,0.23291015625,0.227783203125,0.2335205078125,0.05,high,low,high_low,0.2130807529318422,0.1454881733548669,0.08523230117273688,0.05819526934194676,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0178_normal.png,normal_grey,texture_0178_normal.png,0.04084472656249999,-0.0003662109375,0.2544677734375,0.213623046875,0.2088623046875,0.209228515625,0.05,high,low,high_low,-0.8635377881974766,1.7984703605212218,-0.34541511527899066,0.7193881442084887,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0179_normal.png,normal_grey,texture_0179_normal.png,0.04353027343749999,0.0008544921875,0.278271484375,0.2347412109375,0.23193359375,0.2310791015625,0.05,high,high,high_high,-0.24023231701734465,2.1741481303317567,-0.09609292680693786,0.8696592521327027,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0180_normal.png,normal_grey,texture_0180_normal.png,0.04011230468749999,-0.00537109375,0.25654296875,0.2164306640625,0.2088623046875,0.2142333984375,0.05,high,low,high_low,-1.0335301894284217,0.25819150429802745,-0.4134120757713687,0.10327660171921098,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0181_normal.png,normal_grey,texture_0181_normal.png,0.04340820312499999,-0.0064697265625,0.2434814453125,0.2000732421875,0.1934814453125,0.199951171875,0.05,high,low,high_low,-0.2685643838891688,-0.0799184885314542,-0.10742575355566752,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0182_normal.png,normal_grey,texture_0182_normal.png,0.03767089843749999,-0.00634765625,0.254833984375,0.2171630859375,0.2078857421875,0.2142333984375,0.05,high,low,high_low,-1.6001715268649053,-0.042350711550400676,-0.6400686107459621,-0.01694028462016027,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0184_normal.png,normal_grey,texture_0184_normal.png,0.04572753906249999,-0.009033203125,0.225048828125,0.1793212890625,0.172607421875,0.181640625,0.05,high,low,high_low,0.26974488667549057,-0.8688418051335781,0.10789795467019622,-0.3475367220534312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0185_normal.png,normal_grey,texture_0185_normal.png,0.03925781249999999,-0.0069580078125,0.2559326171875,0.2166748046875,0.207763671875,0.2147216796875,0.05,high,low,high_low,-1.2318546575311908,-0.23018959645566828,-0.49274186301247636,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0186_normal.png,normal_grey,texture_0186_normal.png,0.04279785156249999,-0.013427734375,0.2373779296875,0.194580078125,0.1842041015625,0.1976318359375,0.05,high,low,high_low,-0.4102247182482897,-2.2212817764515047,-0.1640898872993159,-0.8885127105806019,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0187_normal.png,normal_grey,texture_0187_normal.png,0.04572753906249999,-0.008544921875,0.2559326171875,0.210205078125,0.2037353515625,0.2122802734375,0.05,high,low,high_low,0.26974488667549057,-0.718570697209364,0.10789795467019622,-0.28742827888374556,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0188_normal.png,normal_grey,texture_0188_normal.png,0.05427246093749999,-0.0096435546875,0.2693603515625,0.215087890625,0.21240234375,0.2220458984375,0.05,high,low,high_low,2.252989567703183,-1.0566806900388457,0.9011958270812732,-0.42267227601553825,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0189_normal.png,normal_grey,texture_0189_normal.png,0.04560546874999999,-0.00634765625,0.2742431640625,0.2286376953125,0.2232666015625,0.2296142578125,0.05,high,low,high_low,0.24141281980366636,-0.042350711550400676,0.09656512792146654,-0.01694028462016027,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0190_normal.png,normal_grey,texture_0190_normal.png,0.03559570312499999,-0.0072021484375,0.2329833984375,0.1973876953125,0.1865234375,0.1937255859375,0.05,high,low,high_low,-2.0818166636859163,-0.3053251504177753,-0.8327266654743666,-0.12213006016711012,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0192_normal.png,normal_grey,texture_0192_normal.png,0.05317382812499999,-0.009033203125,0.2664306640625,0.2132568359375,0.2103271484375,0.2193603515625,0.05,high,low,high_low,1.9980009658567655,-0.8688418051335781,0.7992003863427062,-0.3475367220534312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0193_normal.png,normal_grey,texture_0193_normal.png,0.04279785156249999,-0.007080078125,0.2559326171875,0.213134765625,0.2059326171875,0.2130126953125,0.05,high,low,high_low,-0.4102247182482897,-0.2677573734367218,-0.1640898872993159,-0.10710294937468871,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0194_normal.png,normal_grey,texture_0194_normal.png,0.04719238281249999,-0.0062255859375,0.2500732421875,0.202880859375,0.1983642578125,0.20458984375,0.05,high,low,high_low,0.6097296891373807,-0.0047829345693471605,0.24389187565495227,-0.0019131738277388642,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0195_normal.png,normal_grey,texture_0195_normal.png,0.04731445312499999,-0.0086669921875,0.2664306640625,0.2191162109375,0.21337890625,0.2220458984375,0.05,high,low,high_low,0.6380617560092049,-0.7561384741904175,0.25522470240368195,-0.302455389676167,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0196_normal.png,normal_grey,texture_0196_normal.png,0.04853515624999999,-0.0072021484375,0.2539794921875,0.2054443359375,0.201171875,0.2083740234375,0.05,high,low,high_low,0.9213824247274466,-0.3053251504177753,0.36855296989097863,-0.12213006016711012,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0197_normal.png,normal_grey,texture_0197_normal.png,0.04096679687499999,-0.0062255859375,0.2586181640625,0.2176513671875,0.2099609375,0.2161865234375,0.05,high,low,high_low,-0.8352057213256524,-0.0047829345693471605,-0.33408228853026095,-0.0019131738277388642,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0198_normal.png,normal_grey,texture_0198_normal.png,0.05244140624999999,-0.0115966796875,0.2791259765625,0.2266845703125,0.2220458984375,0.233642578125,0.05,high,low,high_low,1.8280085646258204,-1.657765121735702,0.7312034258503282,-0.6631060486942808,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0199_normal.png,normal_grey,texture_0199_normal.png,0.04487304687499999,-0.009033203125,0.2471435546875,0.2022705078125,0.1951904296875,0.2042236328125,0.05,high,low,high_low,0.0714204185727213,-0.8688418051335781,0.02856816742908852,-0.3475367220534312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0200_normal.png,normal_grey,texture_0200_normal.png,0.04768066406249999,-0.0076904296875,0.2190673828125,0.17138671875,0.1663818359375,0.174072265625,0.05,high,low,high_low,0.7230579566246774,-0.45559625834198936,0.28922318264987096,-0.18223850333679575,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0201_normal.png,normal_grey,texture_0201_normal.png,0.04731445312499999,-0.0078125,0.2796142578125,0.2322998046875,0.22705078125,0.23486328125,0.05,high,low,high_low,0.6380617560092049,-0.49316403532304287,0.25522470240368195,-0.19726561412921714,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0202_normal.png,normal_grey,texture_0202_normal.png,0.04243164062499999,-0.007568359375,0.24677734375,0.204345703125,0.19677734375,0.204345703125,0.05,high,low,high_low,-0.49522091886376224,-0.41802848136093584,-0.1980883675455049,-0.16721139254437434,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0203_normal.png,normal_grey,texture_0203_normal.png,0.04829101562499999,-0.0045166015625,0.241650390625,0.193359375,0.190185546875,0.1947021484375,0.05,high,low,high_low,0.8647182909837983,0.5211659431654021,0.34588731639351933,0.20846637726616085,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0204_normal.png,normal_grey,texture_0204_normal.png,0.04182128906249999,-0.0069580078125,0.2619140625,0.2200927734375,0.2125244140625,0.219482421875,0.05,high,low,high_low,-0.6368812532228831,-0.23018959645566828,-0.2547525012891533,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0205_normal.png,normal_grey,texture_0205_normal.png,0.04804687499999999,-0.0064697265625,0.26826171875,0.22021484375,0.2159423828125,0.222412109375,0.05,high,low,high_low,0.80805415724015,-0.0799184885314542,0.32322166289605997,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0206_normal.png,normal_grey,texture_0206_normal.png,0.04072265624999999,-0.0029296875,0.2617919921875,0.2210693359375,0.2149658203125,0.2178955078125,0.05,high,low,high_low,-0.8918698550693007,1.0095470439190979,-0.3567479420277203,0.40381881756763915,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0207_normal.png,normal_grey,texture_0207_normal.png,0.04279785156249999,-0.01220703125,0.2613037109375,0.218505859375,0.208740234375,0.220947265625,0.05,high,low,high_low,-0.4102247182482897,-1.8456040066409696,-0.1640898872993159,-0.7382416026563878,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0208_normal.png,normal_grey,texture_0208_normal.png,0.04645996093749999,-0.0101318359375,0.2561767578125,0.209716796875,0.202880859375,0.2130126953125,0.05,high,low,high_low,0.4397372879064356,-1.2069517979630597,0.17589491516257424,-0.4827807191852239,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0209_normal.png,normal_grey,texture_0209_normal.png,0.04560546874999999,-0.0057373046875,0.2549560546875,0.2093505859375,0.204345703125,0.2100830078125,0.05,high,low,high_low,0.24141281980366636,0.1454881733548669,0.09656512792146654,0.05819526934194676,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0210_normal.png,normal_grey,texture_0210_normal.png,0.04487304687499999,-0.0045166015625,0.271923828125,0.22705078125,0.22216796875,0.2266845703125,0.05,high,low,high_low,0.0714204185727213,0.5211659431654021,0.02856816742908852,0.20846637726616085,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0212_normal.png,normal_grey,texture_0212_normal.png,0.04121093749999999,-0.006103515625,0.239208984375,0.197998046875,0.1905517578125,0.1966552734375,0.05,high,low,high_low,-0.778541587582004,0.03278484241170636,-0.3114166350328016,0.013113936964682544,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0213_normal.png,normal_grey,texture_0213_normal.png,0.04145507812499999,-0.008056640625,0.2556884765625,0.2142333984375,0.2059326171875,0.2139892578125,0.05,high,low,high_low,-0.7218774538383557,-0.5682995892851499,-0.2887509815353423,-0.22731983571405995,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0214_normal.png,normal_grey,texture_0214_normal.png,0.04560546874999999,-0.001953125,0.218212890625,0.172607421875,0.16943359375,0.17138671875,0.05,high,low,high_low,0.24141281980366636,1.310089259767526,0.09656512792146654,0.5240357039070104,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0215_normal.png,normal_grey,texture_0215_normal.png,0.04670410156249999,-0.00244140625,0.2544677734375,0.207763671875,0.204833984375,0.207275390625,0.05,high,low,high_low,0.49640142165008394,1.159818151843312,0.19856056866003358,0.46392726073732476,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0216_normal.png,normal_grey,texture_0216_normal.png,0.04707031249999999,-0.008056640625,0.261669921875,0.214599609375,0.2091064453125,0.2171630859375,0.05,high,low,high_low,0.5813976222655565,-0.5682995892851499,0.2325590489062226,-0.22731983571405995,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0218_normal.png,normal_grey,texture_0218_normal.png,0.04658203124999999,-0.001953125,0.2715576171875,0.2249755859375,0.2222900390625,0.2242431640625,0.05,high,low,high_low,0.4680693547782598,1.310089259767526,0.18722774191130392,0.5240357039070104,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0219_normal.png,normal_grey,texture_0219_normal.png,0.04047851562499999,-0.0042724609375,0.2615478515625,0.2210693359375,0.214111328125,0.2183837890625,0.05,high,low,high_low,-0.9485339888129491,0.5963014971275091,-0.37941359552517967,0.23852059885100366,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0220_normal.png,normal_grey,texture_0220_normal.png,0.04584960937499999,-0.0086669921875,0.2564208984375,0.2105712890625,0.2041015625,0.2127685546875,0.05,high,low,high_low,0.2980769535473147,-0.7561384741904175,0.11923078141892589,-0.302455389676167,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0222_normal.png,normal_grey,texture_0222_normal.png,0.04353027343749999,-0.0081787109375,0.274609375,0.2310791015625,0.2237548828125,0.23193359375,0.05,high,low,high_low,-0.24023231701734465,-0.6058673662662034,-0.09609292680693786,-0.24234694650648136,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0223_normal.png,normal_grey,texture_0223_normal.png,0.04169921874999999,-0.009521484375,0.2674072265625,0.2257080078125,0.216796875,0.226318359375,0.05,high,low,high_low,-0.6652133200947073,-1.019112913057792,-0.26608532803788293,-0.40764516522311683,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0224_normal.png,normal_grey,texture_0224_normal.png,0.03840332031249999,-0.0050048828125,0.2532470703125,0.21484375,0.20654296875,0.2115478515625,0.05,high,low,high_low,-1.4301791256339602,0.370894835241188,-0.5720716502535841,0.14835793409647519,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0225_normal.png,normal_grey,texture_0225_normal.png,0.04536132812499999,-0.006591796875,0.251904296875,0.20654296875,0.200927734375,0.20751953125,0.05,high,low,high_low,0.184748686060018,-0.11748626551250771,0.07389947442400721,-0.04699450620500308,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0226_normal.png,normal_grey,texture_0226_normal.png,0.04353027343749999,-0.0081787109375,0.2390869140625,0.195556640625,0.1881103515625,0.1962890625,0.05,high,low,high_low,-0.24023231701734465,-0.6058673662662034,-0.09609292680693786,-0.24234694650648136,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0227_normal.png,normal_grey,texture_0227_normal.png,0.04169921874999999,-0.008544921875,0.2522705078125,0.2105712890625,0.2021484375,0.210693359375,0.05,high,low,high_low,-0.6652133200947073,-0.718570697209364,-0.26608532803788293,-0.28742827888374556,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0228_normal.png,normal_grey,texture_0228_normal.png,0.03937988281249999,-0.00341796875,0.271435546875,0.2320556640625,0.2249755859375,0.2283935546875,0.05,high,low,high_low,-1.2035225906593667,0.8592759359948837,-0.4814090362637467,0.3437103743979535,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0229_normal.png,normal_grey,texture_0229_normal.png,0.04987792968749999,-0.0103759765625,0.2775390625,0.2276611328125,0.222412109375,0.2327880859375,0.05,high,low,high_low,1.2330351603175127,-1.2820873519251668,0.4932140641270051,-0.5128349407700667,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0230_normal.png,normal_grey,texture_0230_normal.png,0.04719238281249999,-0.01025390625,0.250927734375,0.2037353515625,0.1971435546875,0.2073974609375,0.05,high,low,high_low,0.6097296891373807,-1.2445195749441134,0.24389187565495227,-0.49780782997764533,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0231_normal.png,normal_grey,texture_0231_normal.png,0.04694824218749999,-0.010498046875,0.26533203125,0.2183837890625,0.2115478515625,0.2220458984375,0.05,high,low,high_low,0.5530655553937324,-1.3196551289062204,0.22122622215749294,-0.5278620515624881,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0232_normal.png,normal_grey,texture_0232_normal.png,0.04230957031249999,-0.0115966796875,0.25703125,0.2147216796875,0.205078125,0.2166748046875,0.05,high,low,high_low,-0.5235529857355864,-1.657765121735702,-0.20942119429423456,-0.6631060486942808,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0233_normal.png,normal_grey,texture_0233_normal.png,0.04633789062499999,-0.0087890625,0.248974609375,0.20263671875,0.1964111328125,0.2052001953125,0.05,high,low,high_low,0.4114052210346114,-0.7937062511714711,0.16456208841384456,-0.31748250046858845,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0234_normal.png,normal_grey,texture_0234_normal.png,0.03974609374999999,-0.0052490234375,0.2417724609375,0.2020263671875,0.1942138671875,0.199462890625,0.05,high,low,high_low,-1.1185263900438942,0.29575928127908097,-0.4474105560175577,0.11830371251163238,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0235_normal.png,normal_grey,texture_0235_normal.png,0.04304199218749999,-0.0057373046875,0.2522705078125,0.209228515625,0.202880859375,0.2086181640625,0.05,high,low,high_low,-0.35356058450464134,0.1454881733548669,-0.14142423380185654,0.05819526934194676,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0236_normal.png,normal_grey,texture_0236_normal.png,0.04597167968749999,-0.0059814453125,0.2537353515625,0.207763671875,0.2027587890625,0.208740234375,0.05,high,low,high_low,0.3264090204191389,0.07035261939275987,0.13056360816765555,0.028141047757103948,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0237_normal.png,normal_grey,texture_0237_normal.png,0.04536132812499999,-0.0079345703125,0.242138671875,0.19677734375,0.1904296875,0.1983642578125,0.05,high,low,high_low,0.184748686060018,-0.5307318123040964,0.07389947442400721,-0.21229272492163856,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0238_normal.png,normal_grey,texture_0238_normal.png,0.05036621093749999,-0.0069580078125,0.2437255859375,0.193359375,0.1900634765625,0.197021484375,0.05,high,low,high_low,1.3463634278048093,-0.23018959645566828,0.5385453711219237,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0239_normal.png,normal_grey,texture_0239_normal.png,0.04353027343749999,-0.0087890625,0.251416015625,0.2078857421875,0.2001953125,0.208984375,0.05,high,low,high_low,-0.24023231701734465,-0.7937062511714711,-0.09609292680693786,-0.31748250046858845,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0241_normal.png,normal_grey,texture_0241_normal.png,0.03864746093749999,-0.01171875,0.252880859375,0.2142333984375,0.20263671875,0.21435546875,0.05,high,low,high_low,-1.3735149918903118,-1.6953328987167555,-0.5494059967561247,-0.6781331594867022,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0242_normal.png,normal_grey,texture_0242_normal.png,0.04389648437499999,-0.0069580078125,0.2573974609375,0.2135009765625,0.20703125,0.2139892578125,0.05,high,low,high_low,-0.15523611640187213,-0.23018959645566828,-0.06209444656074885,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0243_normal.png,normal_grey,texture_0243_normal.png,0.04584960937499999,-0.010009765625,0.2627685546875,0.2169189453125,0.2098388671875,0.2198486328125,0.05,high,low,high_low,0.2980769535473147,-1.1693840209820061,0.11923078141892589,-0.46775360839280244,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0244_normal.png,normal_grey,texture_0244_normal.png,0.03571777343749999,0.0037841796875,0.2151611328125,0.179443359375,0.1741943359375,0.17041015625,0.05,high,high,high_high,-2.053484596814092,3.0757747778770415,-0.8213938387256368,1.0,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0245_normal.png,normal_grey,texture_0245_normal.png,0.04145507812499999,-0.0042724609375,0.2412841796875,0.1998291015625,0.193359375,0.1976318359375,0.05,high,low,high_low,-0.7218774538383557,0.5963014971275091,-0.2887509815353423,0.23852059885100366,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0246_normal.png,normal_grey,texture_0246_normal.png,0.04072265624999999,-0.0042724609375,0.249462890625,0.208740234375,0.201904296875,0.2061767578125,0.05,high,low,high_low,-0.8918698550693007,0.5963014971275091,-0.3567479420277203,0.23852059885100366,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0247_normal.png,normal_grey,texture_0247_normal.png,0.04365234374999999,-0.00830078125,0.261669921875,0.218017578125,0.210693359375,0.218994140625,0.05,high,low,high_low,-0.21190025014552047,-0.6434351432472569,-0.0847601000582082,-0.2573740572989028,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0248_normal.png,normal_grey,texture_0248_normal.png,0.04902343749999999,-0.0076904296875,0.2749755859375,0.2259521484375,0.2215576171875,0.229248046875,0.05,high,low,high_low,1.0347106922147433,-0.45559625834198936,0.41388427688589735,-0.18223850333679575,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0249_normal.png,normal_grey,texture_0249_normal.png,0.04999999999999999,-0.009521484375,0.23798828125,0.18798828125,0.1832275390625,0.1927490234375,0.05,high,low,high_low,1.2613672271893368,-1.019112913057792,0.5045468908757347,-0.40764516522311683,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0250_normal.png,normal_grey,texture_0250_normal.png,0.05854492187499999,-0.0054931640625,0.2625244140625,0.2039794921875,0.2054443359375,0.2109375,0.05,high,low,high_low,3.244611908217029,0.22062372731697394,1.0,0.08824949092678958,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0252_normal.png,normal_grey,texture_0252_normal.png,0.03718261718749999,-0.009033203125,0.2483642578125,0.211181640625,0.2001953125,0.209228515625,0.05,high,low,high_low,-1.713499794352202,-0.8688418051335781,-0.6853999177408807,-0.3475367220534312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0253_normal.png,normal_grey,texture_0253_normal.png,0.03962402343749999,-0.0037841796875,0.2700927734375,0.23046875,0.223388671875,0.2271728515625,0.05,high,low,high_low,-1.1468584569157183,0.7465726050517232,-0.45874338276628734,0.2986290420206893,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0254_normal.png,normal_grey,texture_0254_normal.png,0.04169921874999999,-0.00732421875,0.24677734375,0.205078125,0.197265625,0.20458984375,0.05,high,low,high_low,-0.6652133200947073,-0.3428929273988288,-0.26608532803788293,-0.13715717095953153,normal_grey
